code;term;term_abbrevation;description;is_preferred;is_axis;is_mainclass;relation;association_kind;association_type;association_type_reverse;crossmapping_csv_id;metadata_DDD-INFO
R01BA03;Phenylephrin;;;1;0;0;R01BA;2;is part of;is parent of;;40 mg O
R01BA51;Phenylpropanolamin, Kombinationen;;;1;0;0;R01BA;2;is part of;is parent of;;0,1 g O bezogen auf Phenylpropanolamin
R01BA52;Pseudoephedrin, Kombinationen;;;1;0;0;R01BA;2;is part of;is parent of;;0,24 g O bezogen auf Pseudoephedrin
R01BA53;Phenylephrin, Kombinationen;;;1;0;0;R01BA;2;is part of;is parent of;;
R01BA54;Buphenin, Kombinationen;;;1;0;0;R01BA;2;is part of;is parent of;;
R01BA56;Etilefrin, Kombinationen;;;1;0;0;R01BA;2;is part of;is parent of;;
R01BA57;Pseudoephedrin und Ibuprofen;;;1;0;0;R01BA;2;is part of;is parent of;;
R01BH;Homöopathische und anthroposophische Rhinologika zur systemischen Anwendung;;;1;0;0;R01B;2;is part of;is parent of;;
R01BH01;Luffa operculata;;;1;0;0;R01BH;2;is part of;is parent of;;
R01BH09;Cinnabaris;;;1;0;0;R01BH;2;is part of;is parent of;;
R01BH10;Verschiedene;;;1;0;0;R01BH;2;is part of;is parent of;;
R01BH20;Kombinationen;;;1;0;0;R01BH;2;is part of;is parent of;;
R01BP;Pflanzliche Rhinologika zur systemischen Anwendung;;;1;0;0;R01B;2;is part of;is parent of;;
R01BP01;Pollen;;;1;0;0;R01BP;2;is part of;is parent of;;
R01BP30;Kombinationen;;;1;0;0;R01BP;2;is part of;is parent of;;
R01BX;Andere systemische Rhinologika;;;1;0;0;R01B;2;is part of;is parent of;;
R01BX02;Cafaminol;;;1;0;0;R01BX;2;is part of;is parent of;;
R02;HALS- UND RACHENTHERAPEUTIKA;;;1;0;0;R;2;is part of;is parent of;;
R02A;HALS- UND RACHENTHERAPEUTIKA;;;1;0;0;R02;2;is part of;is parent of;;
R02AA;Antiseptika;;;1;0;0;R02A;2;is part of;is parent of;;
R02AA01;Ambazon;;;1;0;0;R02AA;2;is part of;is parent of;;40 mg O
R02AA02;Dequalinium;;;1;0;0;R02AA;2;is part of;is parent of;;1,5 mg O
R02AA03;Dichlorbenzylalkohol;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA05;Chlorhexidin;;;1;0;0;R02AA;2;is part of;is parent of;;30 mg O
R02AA06;Cetylpyridinium;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA09;Benzethonium;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA10;Myristylbenzalkonium;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA11;Chlorquinaldol;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA12;Hexylresorcinol;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA13;Acriflaviniumchlorid;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA14;Oxychinolin;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA15;Povidon-Iod;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA16;Benzalkonium;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA17;Cetrimonium;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA18;Hexamidin;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA19;Phenol;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA20;Verschiedene;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA21;Silber-haltige Verbindungen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA25;Phenylmercuriborat;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA28;Hexetidin;;;1;0;0;R02AA;2;is part of;is parent of;;30 mg O 
R02AA32;Aluminium-haltige Verbindungen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA33;Acetylaminonitropropoxybenzol;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA50;Andere Antiseptika, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA51;Ambazon, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA52;Dequalinium, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA55;Chlorhexidin, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA56;Cetylpyridinium, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA59;Benzethonium, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA71;Silber-haltige Verbindungen, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA72;Paraformaldehyd, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA73;Methenamin, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA74;Formaldehyd, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA82;Aluminium-haltige Verbindungen, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AA84;Benzoxonium, Kombinationen;;;1;0;0;R02AA;2;is part of;is parent of;;
R02AB;Antibiotika;;;1;0;0;R02A;2;is part of;is parent of;;
R02AB01;Neomycin;;;1;0;0;R02AB;2;is part of;is parent of;;
R02AB02;Tyrothricin;;;1;0;0;R02AB;2;is part of;is parent of;;
R02AB03;Fusafungin;;;1;0;0;R02AB;2;is part of;is parent of;;
R02AB04;Bacitracin;;;1;0;0;R02AB;2;is part of;is parent of;;
R02AB20;Kombinationen;;;1;0;0;R02AB;2;is part of;is parent of;;
R02AB30;Gramicidin;;;1;0;0;R02AB;2;is part of;is parent of;;
R02AB52;Tyrothricin, Kombinationen;;;1;0;0;R02AB;2;is part of;is parent of;;
R02AB54;Bacitracin, Kombinationen;;;1;0;0;R02AB;2;is part of;is parent of;;
R02AB80;Gramicidin, Kombinationen;;;1;0;0;R02AB;2;is part of;is parent of;;
R02AD;Lokalanästhetika;;;1;0;0;R02A;2;is part of;is parent of;;
R02AD01;Benzocain;;;1;0;0;R02AD;2;is part of;is parent of;;
R02AD02;Lidocain;;;1;0;0;R02AD;2;is part of;is parent of;;
R02AD03;Cocain;;;1;0;0;R02AD;2;is part of;is parent of;;
R02AD04;Dyclonin;;;1;0;0;R02AD;2;is part of;is parent of;;
R02AD05;Ambroxol;;;1;0;0;R02AD;2;is part of;is parent of;;
R02AD50;Andere Lokalanästhetika, Kombinationen;;;1;0;0;R02AD;2;is part of;is parent of;;
R02AD51;Benzocain, Kombinationen;;;1;0;0;R02AD;2;is part of;is parent of;;
R02AD52;Lidocain, Kombinationen;;;1;0;0;R02AD;2;is part of;is parent of;;
R02AH;Homöopathische und anthroposophische Hals- und Rachentherapeutika;;;1;0;0;R02A;2;is part of;is parent of;;
R02AH10;Verschiedene;;;1;0;0;R02AH;2;is part of;is parent of;;
R02AH20;Kombinationen;;;1;0;0;R02AH;2;is part of;is parent of;;
R02AP;Pflanzliche Hals- und Rachentherapeutika;;;1;0;0;R02A;2;is part of;is parent of;;
R02AP30;Kombinationen;;;1;0;0;R02AP;2;is part of;is parent of;;
R02AP52;Etherische Öle, Kombinationen;;;1;0;0;R02AP;2;is part of;is parent of;;
R02AX;Andere Hals- und Rachentherapeutika;;;1;0;0;R02A;2;is part of;is parent of;;
R02AX01;Flurbiprofen;;;1;0;0;R02AX;2;is part of;is parent of;;44 mg O
R02AX02;Emser Salz;;;1;0;0;R02AX;2;is part of;is parent of;;
R02AX50;Andere Hals- und Rachentherapeutika, Kombinationen;;;1;0;0;R02AX;2;is part of;is parent of;;
R02AX52;Emser Salz, Kombinationen;;;1;0;0;R02AX;2;is part of;is parent of;;
R03;MITTEL BEI OBSTRUKTIVEN ATEMWEGSERKRANKUNGEN;;;1;0;0;R;2;is part of;is parent of;;
R03A;INHALATIVE SYMPATHOMIMETIKA;;;1;0;0;R03;2;is part of;is parent of;;
R03AA;Alpha- und Beta-Adrenozeptor-Agonisten;;;1;0;0;R03A;2;is part of;is parent of;;
R03AA01;Epinephrin;;;1;0;0;R03AA;2;is part of;is parent of;;2,24 mg Inhal.Aerosol; 20 mg Inhal.lösung
R03AA51;Epinephrin, Kombinationen;;;1;0;0;R03AA;2;is part of;is parent of;;
R03AA52;DL-Ephedrin, Kombinationen;;;1;0;0;R03AA;2;is part of;is parent of;;
R03AB;Nichtselektive Beta-Adrenozeptor-Agonisten;;;1;0;0;R03A;2;is part of;is parent of;;
R03AB02;Isoprenalin;;;1;0;0;R03AB;2;is part of;is parent of;;0,64 mg Inhal.Aerosol; 10 mg Inhal.lösung
R03AB03;Orciprenalin;;;1;0;0;R03AB;2;is part of;is parent of;;6 mg Inhal.Aerosol
R03AB52;Isoprenalin, Kombinationen;;;1;0;0;R03AB;2;is part of;is parent of;;
R03AB53;Orciprenalin, Kombinationen;;;1;0;0;R03AB;2;is part of;is parent of;;
R03AC;Selektive Beta2-Adrenozeptor-Agonisten;;;1;0;0;R03A;2;is part of;is parent of;;
R03AC02;Salbutamol;;;1;0;0;R03AC;2;is part of;is parent of;;0,8 mg Inhal.Aerosol; 10 mg Inhal.lösung; 
0,8 mg Inhal.pulver (aus dem Mundstück abgegebene Dosis)
R03AC03;Terbutalin;;;1;0;0;R03AC;2;is part of;is parent of;;2 mg Inhal.Aerosol/pulver bezogen auf das Terbutalin sulfat;
20 mg Inhal.lösung
R03AC04;Fenoterol;;;1;0;0;R03AC;2;is part of;is parent of;;0,6 mg Inhal.Aerosol/pulver bezogen auf das Fenoterol hydrobromid;
4 mg Inhal.lösung
R03AC05;Rimiterol;;;1;0;0;R03AC;2;is part of;is parent of;;1,6 mg Inhal.Aerosol
R03AC06;Hexoprenalin;;;1;0;0;R03AC;2;is part of;is parent of;;1,5 mg Inhal.Aerosol
R03AC07;Isoetarin;;;1;0;0;R03AC;2;is part of;is parent of;;
R03AC08;Pirbuterol;;;1;0;0;R03AC;2;is part of;is parent of;;1,2 mg Inhal.Aerosol
R03AC09;Tretoquinol;;;1;0;0;R03AC;2;is part of;is parent of;;
R03AC10;Carbuterol;;;1;0;0;R03AC;2;is part of;is parent of;;
R03AC11;Tulobuterol;;;1;0;0;R03AC;2;is part of;is parent of;;1,6 mg Inhal.Aerosol
R03AC12;Salmeterol;;;1;0;0;R03AC;2;is part of;is parent of;;0,1 mg Inhal.Aerosol/pulver
R03AC13;Formoterol;;;1;0;0;R03AC;2;is part of;is parent of;;24 mcg Inhal.Aerosol/pulver bezogen auf das Formoterol hemifumarat
R03AC14;Clenbuterol;;;1;0;0;R03AC;2;is part of;is parent of;;
R03AC15;Reproterol;;;1;0;0;R03AC;2;is part of;is parent of;;
R03AC16;Procaterol;;;1;0;0;R03AC;2;is part of;is parent of;;60 mcg Inhal.Aerosol
R03AC17;Bitolterol;;;1;0;0;R03AC;2;is part of;is parent of;;
R03AC18;Indacaterol;;;1;0;0;R03AC;2;is part of;is parent of;;0,15 mg Inhal.pulver
R03AC19;Olodaterol;;;1;0;0;R03AC;2;is part of;is parent of;;5 mcg Inhal.lösung (aus dem Mundstück abgegebene Dosis)
R03AH;Kombinationen von Sympathomimetika;;;1;0;0;R03A;2;is part of;is parent of;;
R03AK;Sympathomimetika in Kombination mit Corticosteroiden oder anderen Mitteln, exkl. Anticholinergika;;;1;0;0;R03A;2;is part of;is parent of;;
R03AK01;Epinephrin und andere Mittel bei obstruktiven Atemwegserkrankungen;;;1;0;0;R03AK;2;is part of;is parent of;;
R03AK02;Isoprenalin und andere Mittel bei obstruktiven Atemwegserkrankungen;;;1;0;0;R03AK;2;is part of;is parent of;;
R03AK03;Fenoterol und Cromoglicinsäure, Dinatriumsalz;;;1;0;0;R03AK;2;is part of;is parent of;;
R03AK04;Salbutamol und Cromoglicinsäure, Dinatriumsalz;;;1;0;0;R03AK;2;is part of;is parent of;;
R03AK05;Reproterol und Cromoglicinsäure, Dinatriumsalz;;;1;0;0;R03AK;2;is part of;is parent of;;
R03AK06;Salmeterol und Fluticason;;;1;0;0;R03AK;2;is part of;is parent of;;0,1 mg Inhal.Aerosol/pulver bezogen auf Salmeterol 
R03AK07;Formoterol und Budesonid;;;1;0;0;R03AK;2;is part of;is parent of;;24 mcg Inhal.Aerosol/pulver bezogen auf das Formoterol hemifumarat
R03AK08;Formoterol und Beclometason;;;1;0;0;R03AK;2;is part of;is parent of;;24 mcg Inhal.Aerosol/pulver bezogen auf das Formoterol hemifumarat
R03AK09;Formoterol und Mometason;;;1;0;0;R03AK;2;is part of;is parent of;;
R03AK10;Vilanterol und Fluticason furoat;;;1;0;0;R03AK;2;is part of;is parent of;;25 mcg Inhal.pulver bezogen auf Vilanterol 
R03AK11;Formoterol und Fluticason;;;1;0;0;R03AK;2;is part of;is parent of;;24 mcg Inhal.Aerosol/pulver bezogen auf das Formoterol hemifumarat
R03AL;Sympathomimetika in Kombination mit Anticholinergika;;;1;0;0;R03A;2;is part of;is parent of;;
R03AL01;Fenoterol und Ipratropium bromid;;;1;0;0;R03AL;2;is part of;is parent of;;Standarddosis: 6 DE Inhal.Aerosol 
R03AL02;Salbutamol und Ipratropium bromid;;;1;0;0;R03AL;2;is part of;is parent of;;10 mg Inhal.lösung bezogen auf Salbutamol 
R03AL03;Vilanterol und Umeclidinium bromid;;;1;0;0;R03AL;2;is part of;is parent of;;Standarddosis: 1 DE Inhal.pulver 
R03AL04;Indacaterol und Glycopyrronium bromid;;;1;0;0;R03AL;2;is part of;is parent of;;Standarddosis: 1 DE Inhal.pulver 
R03B;ANDERE INHALATIVE MITTEL BEI OBSTRUKTIVEN ATEMWEGSERKRANKUNGEN;;;1;0;0;R03;2;is part of;is parent of;;
R03BA;Glucocorticoide;;;1;0;0;R03B;2;is part of;is parent of;;
R03BA01;Beclometason;;;1;0;0;R03BA;2;is part of;is parent of;;0,8 mg Inhal.Aerosol/pulver bezogen auf das Beclometason dipropionat;
1,5 mg Inhal.lösung bezogen auf das Beclometason dipropionat;
0,4 mg Inhal.Aerosol Partikelgröße < 3,3 mcm bezogen auf das Beclometason dipropionat 
R03BA02;Budesonid;;;1;0;0;R03BA;2;is part of;is parent of;;0,8 mg Inhal.Aerosol/pulver; 1,5 mg Inhal.lösung
R03BA03;Flunisolid;;;1;0;0;R03BA;2;is part of;is parent of;;1 mg Inhal.Aerosol
R03BA04;Betamethason;;;1;0;0;R03BA;2;is part of;is parent of;;
R03BA05;Fluticason;;;1;0;0;R03BA;2;is part of;is parent of;;0,6 mg Inhal.Aerosol/pulver bezogen auf das Fluticason propionat;
1,5 mg Inhal.lösung bezogen auf das Fluticason propionat
R03BA06;Triamcinolon;;;1;0;0;R03BA;2;is part of;is parent of;;
R03BA07;Mometason;;;1;0;0;R03BA;2;is part of;is parent of;;0,4 mg Inhal.pulver bezogen auf das Mometason furoat
R03BA08;Ciclesonid;;;1;0;0;R03BA;2;is part of;is parent of;;0,16 mg Inhal.Aerosol
R03BA09;Dexamethason;;;1;0;0;R03BA;2;is part of;is parent of;;
R03BB;Anticholinergika;;;1;0;0;R03B;2;is part of;is parent of;;
R03BB01;Ipratropium bromid;;;1;0;0;R03BB;2;is part of;is parent of;;0,12 mg Inhal.Aerosol; 1,5 mg Inhal.lösung; 0,6 mg Inhal.pulver 
R03BB02;Oxitropium bromid;;;1;0;0;R03BB;2;is part of;is parent of;;0,6 mg Inhal.Aerosol; 4 mg Inhal.lösung
R03BB03;Stechapfel-haltige Zubereitungen;;;1;0;0;R03BB;2;is part of;is parent of;;
R03BB04;Tiotropium bromid;;;1;0;0;R03BB;2;is part of;is parent of;;5 mcg Inhal.lösung bezogen auf Tiotropium (aus dem Mundstück abgegebene Dosis); 18 mcg Inhal.pulver bezogen auf Tiotropium
R03BB05;Aclidinium bromid;;;1;0;0;R03BB;2;is part of;is parent of;;0,644 mg Inhal.pulver bezogen auf Aclidinium (aus dem Mundstück
abgegebene Dosis)
R03BB06;Glycopyrronium bromid;;;1;0;0;R03BB;2;is part of;is parent of;;44 mcg Inhal.pulver bezogen auf Glycopyrronium (aus dem Mundstück abgegebene Dosis)
R03BC;Antiallergika, exkl. Corticosteroide;;;1;0;0;R03B;2;is part of;is parent of;;
R03BC01;Cromoglicinsäure;;;1;0;0;R03BC;2;is part of;is parent of;;40 mg Inhal.Aerosol bezogen auf das Cromoglicinsäure, Dinatriumsalz;
80 mg Inhal.lösung/pulver  bezogen auf das Cromoglicinsäure, Dinatriumsalz
R03BC03;Nedocromil;;;1;0;0;R03BC;2;is part of;is parent of;;8 mg Inhal.Aerosol
R03BX;Andere inhalative Mittel bei obstruktiven Atemwegserkrankungen;;;1;0;0;R03B;2;is part of;is parent of;;
R03BX01;Fenspirid;;;1;0;0;R03BX;2;is part of;is parent of;;
R03C;SYMPATHOMIMETIKA ZUR SYSTEMISCHEN ANWENDUNG;;;1;0;0;R03;2;is part of;is parent of;;
R03CA;Alpha- und Beta-Adrenozeptor-Agonisten;;;1;0;0;R03C;2;is part of;is parent of;;
R03CA02;Ephedrin;;;1;0;0;R03CA;2;is part of;is parent of;;50 mg O
R03CA51;Epinephrin, Kombinationen;;;1;0;0;R03CA;2;is part of;is parent of;;
R03CA52;Ephedrin, Kombinationen;;;1;0;0;R03CA;2;is part of;is parent of;;
R03CA53;Methylephedrin, Kombinationen;;;1;0;0;R03CA;2;is part of;is parent of;;
R03CB;Nichtselektive Beta-Adrenozeptor-Agonisten;;;1;0;0;R03C;2;is part of;is parent of;;
R03CB01;Isoprenalin;;;1;0;0;R03CB;2;is part of;is parent of;;40 mg O
R03CB02;Methoxyphenamin;;;1;0;0;R03CB;2;is part of;is parent of;;0,4 g O
R03CB03;Orciprenalin;;;1;0;0;R03CB;2;is part of;is parent of;;60 mg O
R03CB51;Isoprenalin, Kombinationen;;;1;0;0;R03CB;2;is part of;is parent of;;
R03CB53;Orciprenalin, Kombinationen;;;1;0;0;R03CB;2;is part of;is parent of;;
R03CC;Selektive Beta2-Adrenozeptor-Agonisten;;;1;0;0;R03C;2;is part of;is parent of;;
R03CC02;Salbutamol;;;1;0;0;R03CC;2;is part of;is parent of;;12 mg O,P
R03CC03;Terbutalin;;;1;0;0;R03CC;2;is part of;is parent of;;15 mg O; 0,25 mg P 
R03CC04;Fenoterol;;;1;0;0;R03CC;2;is part of;is parent of;;10 mg O,R
R03CC05;Hexoprenalin;;;1;0;0;R03CC;2;is part of;is parent of;;1,5 mg O,P
R03CC06;Isoetarin;;;1;0;0;R03CC;2;is part of;is parent of;;40 mg O
R03CC07;Pirbuterol;;;1;0;0;R03CC;2;is part of;is parent of;;30 mg O
R03CC08;Procaterol;;;1;0;0;R03CC;2;is part of;is parent of;;0,1 mg O
R03CC09;Tretoquinol;;;1;0;0;R03CC;2;is part of;is parent of;;9 mg O; 0,2 mg P
R03CC10;Carbuterol;;;1;0;0;R03CC;2;is part of;is parent of;;6 mg O
R03CC11;Tulobuterol;;;1;0;0;R03CC;2;is part of;is parent of;;4 mg O
R03CC12;Bambuterol;;;1;0;0;R03CC;2;is part of;is parent of;;20 mg O
R03CC13;Clenbuterol;;;1;0;0;R03CC;2;is part of;is parent of;;40 mcg O 
R03CC14;Reproterol;;;1;0;0;R03CC;2;is part of;is parent of;;
R03CC53;Terbutalin, Kombinationen;;;1;0;0;R03CC;2;is part of;is parent of;;
R03CC54;Fenoterol, Kombinationen;;;1;0;0;R03CC;2;is part of;is parent of;;
R03CC63;Clenbuterol, Kombinationen;;;1;0;0;R03CC;2;is part of;is parent of;;
R03CK;Sympathomimetika und andere Mittel bei obstruktiven Atemwegserkrankungen;;;1;0;0;R03C;2;is part of;is parent of;;
R03D;ANDERE MITTEL BEI OBSTRUKTIVEN ATEMWEGSERKRANKUNGEN ZUR SYSTEMISCHEN ANWENDUNG;;;1;0;0;R03;2;is part of;is parent of;;
R03DA;Xanthine;;;1;0;0;R03D;2;is part of;is parent of;;
R03DA01;Diprophyllin;;;1;0;0;R03DA;2;is part of;is parent of;;1 g O,P,R
R03DA02;Cholintheophyllinat;;;1;0;0;R03DA;2;is part of;is parent of;;0,6 g O,R
R03DA03;Proxyphyllin;;;1;0;0;R03DA;2;is part of;is parent of;;1,2 g O,P,R
R03DA04;Theophyllin;;;1;0;0;R03DA;2;is part of;is parent of;;0,4 g O,P,R
R03DA05;Aminophyllin;;;1;0;0;R03DA;2;is part of;is parent of;;0,6 g O,P,R
R03DA06;Etamiphyllin;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA07;Theobromin;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA08;Bamifyllin;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA09;Acefyllinpiperazin;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA10;Bufyllin;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA11;Doxofyllin;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA20;Kombinationen von Xanthinen;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA50;Andere Xanthine, Kombinationen excl. Psycholeptika;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA51;Diprophyllin, Kombinationen;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA52;Cholintheophyllinat, Kombinationen;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA53;Proxyphyllin, Kombinationen exkl. Psycholeptika;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA54;Theophyllin, Kombinationen exkl. Psycholeptika;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA55;Aminophyllin, Kombinationen;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA57;Theobromin, Kombinationen;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA63;Coffein, Kombinationen exkl. Psycholeptika;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA73;Proxyphyllin, Kombinationen mit Psycholeptika;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA74;Theophyllin, Kombinationen mit Psycholeptika;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA82;Etofyllin, Kombinationen mit Psycholeptika;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DA90;Andere Xanthine, Kombinationen mit Psycholeptika;;;1;0;0;R03DA;2;is part of;is parent of;;
R03DB;Xanthine und Sympathomimetika;;;1;0;0;R03D;2;is part of;is parent of;;
R03DB01;Diprophyllin und Sympathomimetika;;;1;0;0;R03DB;2;is part of;is parent of;;
R03DB02;Cholintheophyllinat und Sympathomimetika;;;1;0;0;R03DB;2;is part of;is parent of;;
R03DB03;Proxyphyllin und Sympathomimetika;;;1;0;0;R03DB;2;is part of;is parent of;;
R03DB04;Theophyllin und Sympathomimetika;;;1;0;0;R03DB;2;is part of;is parent of;;
R03DB05;Aminophyllin und Sympathomimetika;;;1;0;0;R03DB;2;is part of;is parent of;;
R03DB06;Etamiphyllin und Sympathomimetika;;;1;0;0;R03DB;2;is part of;is parent of;;
R03DB12;Etofyllin und Sympathomimetika;;;1;0;0;R03DB;2;is part of;is parent of;;
R03DB13;Coffein und Sympathomimetika;;;1;0;0;R03DB;2;is part of;is parent of;;
R03DB20;Verschiedene Xanthine und Sympathomimetika;;;1;0;0;R03DB;2;is part of;is parent of;;
R03DC;Leukotrienrezeptor-Antagonisten;;;1;0;0;R03D;2;is part of;is parent of;;
R03DC01;Zafirlukast;;;1;0;0;R03DC;2;is part of;is parent of;;40 mg O
R03DC02;Pranlukast;;;1;0;0;R03DC;2;is part of;is parent of;;
R03DC03;Montelukast;;;1;0;0;R03DC;2;is part of;is parent of;;10 mg O; 5 mg O Kinder DDD 
R03DC04;Ibudilast;;;1;0;0;R03DC;2;is part of;is parent of;;
R03DH;Homöopathische und anthroposophische Mittel bei obstruktiven Atemwegserkrankungen zur systemischen Anwendung;;;1;0;0;R03D;2;is part of;is parent of;;
R03DH20;Kombinationen;;;1;0;0;R03DH;2;is part of;is parent of;;
R03DX;Andere Mittel bei obstruktiven Atemwegserkrankungen zur systemischen Anwendung;;;1;0;0;R03D;2;is part of;is parent of;;
R03DX01;Amlexanox;;;1;0;0;R03DX;2;is part of;is parent of;;
R03DX02;Eprozinol;;;1;0;0;R03DX;2;is part of;is parent of;;
R03DX03;Fenspirid;;;1;0;0;R03DX;2;is part of;is parent of;;
R03DX05;Omalizumab;;;1;0;0;R03DX;2;is part of;is parent of;;16 mg P s.c.
R03DX06;Seratrodast;;;1;0;0;R03DX;2;is part of;is parent of;;
R03DX07;Roflumilast;;;1;0;0;R03DX;2;is part of;is parent of;;0,5 mg O
R03DX50;Andere systemische Antiasthmatika, Kombinationen;;;1;0;0;R03DX;2;is part of;is parent of;;
R04;BRUSTEINREIBUNGEN UND ANDERE INHALATE;;;1;0;0;R;2;is part of;is parent of;;
R04A;BRUSTEINREIBUNGEN UND ANDERE INHALATE;;;1;0;0;R04;2;is part of;is parent of;;
R04AH;Homöopathische und anthroposophische Brusteinreibungen;;;1;0;0;R04A;2;is part of;is parent of;;
R04AH20;Kombinationen;;;1;0;0;R04AH;2;is part of;is parent of;;
R04AH50;Kombinationen mit anderen Mitteln;;;1;0;0;R04AH;2;is part of;is parent of;;
R04AP;Pflanzliche Brusteinreibungen und Inhalate, inkl. Bäder;;;1;0;0;R04A;2;is part of;is parent of;;
R04AP02;Thymianöl;;;1;0;0;R04AP;2;is part of;is parent of;;
R04AP03;Eukalyptusöl;;;1;0;0;R04AP;2;is part of;is parent of;;
R04AP06;Pfefferminzöl;;;1;0;0;R04AP;2;is part of;is parent of;;
R04AP07;Niauliöl;;;1;0;0;R04AP;2;is part of;is parent of;;
R04AP30;Kombinationen;;;1;0;0;R04AP;2;is part of;is parent of;;
R04AP50;Andere etherische Öle, Kombinationen;;;1;0;0;R04AP;2;is part of;is parent of;;
R04AX;Andere Inhalate;;;1;0;0;R04A;2;is part of;is parent of;;
R04AX01;Emser Salz;;;1;0;0;R04AX;2;is part of;is parent of;;
R04AX02;Sole;;;1;0;0;R04AX;2;is part of;is parent of;;
R04AX03;Natriumchlorid;;;1;0;0;R04AX;2;is part of;is parent of;;
R04AX04;Cineol;;;1;0;0;R04AX;2;is part of;is parent of;;
R04AX53;Natriumchlorid, Kombinationen;;;1;0;0;R04AX;2;is part of;is parent of;;
R05;HUSTEN- UND ERKÄLTUNGSMITTEL;;;1;0;0;R;2;is part of;is parent of;;
R05C;EXPEKTORANZIEN, EXKL. KOMBINATIONEN MIT ANTITUSSIVA;;;1;0;0;R05;2;is part of;is parent of;;
R05CA;Expektoranzien;;;1;0;0;R05C;2;is part of;is parent of;;
R05CA01;Tyloxapol;;;1;0;0;R05CA;2;is part of;is parent of;;5 mg Inhal.lösung
R05CA02;Kaliumiodid;;;1;0;0;R05CA;2;is part of;is parent of;;1,2 g O
R05CA03;Guaifenesin;;;1;0;0;R05CA;2;is part of;is parent of;;0,9 g O,P
R05CA07;Antimonpentasulfid;;;1;0;0;R05CA;2;is part of;is parent of;;0,2 g O
R05CA08;Kreosot;;;1;0;0;R05CA;2;is part of;is parent of;;
R05CA09;Guajacolsulfonat;;;1;0;0;R05CA;2;is part of;is parent of;;
R05CA10;Kombinationen;;;1;0;0;R05CA;2;is part of;is parent of;;
R05CA11;Levoverbenon;;;1;0;0;R05CA;2;is part of;is parent of;;
R05CA13;Cineol;;;1;0;0;R05CA;2;is part of;is parent of;;
R05CA22;Emser Salz;;;1;0;0;R05CA;2;is part of;is parent of;;
R05CA26;Caseinhydrolysat;;;1;0;0;R05CA;2;is part of;is parent of;;
R05CA50;Andere Expektoranzien, Kombinationen;;;1;0;0;R05CA;2;is part of;is parent of;;
R05CA51;Tyloxapol, Kombinationen;;;1;0;0;R05CA;2;is part of;is parent of;;
R05CB;Mukolytika;;;1;0;0;R05C;2;is part of;is parent of;;
R05CB01;Acetylcystein;;;1;0;0;R05CB;2;is part of;is parent of;;0,5 g O,P
